University Name,Major Name,Source URL
Duy Tan University,Literature (Journalism Literature),https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Logistics & Supply Chain Management,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Management Information Systems,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Marketing,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Accounting,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Business Administration,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Civil Engineering,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Computer Science,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Economic Law,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Electrical Engineering,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Environmental Engineering,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Finance & Banking,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of International Relations,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Nursing International,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Master of Pharmacology Management,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Medical Laboratory Technology,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Medicine,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Multimedia Communications,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Nursing,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Odonto-Stomatology (Dentistry),https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in Accounting,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in Business Administration,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in Civil Engineering,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in Computer Science,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in Finance & Banking,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,PhD in International Relations,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Pharmacy,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Preschool Education,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Primary Education,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Public Relations,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Restaurant & Food Service Management,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Secondary Education,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Smart Automotive Software Technology,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Software Engineering,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Tourism,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Tourism & Travel Service Management,https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Vietnam Studies (Culture and Tourism),https://duytan.edu.vn/nganh-nghe-dao-tao
Duy Tan University,Vocal Music,https://duytan.edu.vn/nganh-nghe-dao-tao
Electric Power University,Automation Technology,http://en.epu.edu.vn
Electric Power University,Civil Engineering,http://en.epu.edu.vn
Electric Power University,Computer Science,http://en.epu.edu.vn
Electric Power University,Electrical Engineering,http://en.epu.edu.vn
Electric Power University,Electronics and Telecommunications,http://en.epu.edu.vn
Electric Power University,Energy Management,http://en.epu.edu.vn
Electric Power University,Energy Technology,http://en.epu.edu.vn
Electric Power University,Information Technology,http://en.epu.edu.vn
Electric Power University,Mechanical Engineering,http://en.epu.edu.vn
Electric Power University,Renewable Energy Technology,http://en.epu.edu.vn
Electric Power University,Wind Energy,http://en.epu.edu.vn
FPT University,Artificial Intelligence,https://daihoc.fpt.edu.vn/
FPT University,Business Administration,https://daihoc.fpt.edu.vn/
FPT University,Computer Science,https://daihoc.fpt.edu.vn/
FPT University,English Language Studies,https://daihoc.fpt.edu.vn/
FPT University,Graphic Design,https://daihoc.fpt.edu.vn/
FPT University,Information Technology,https://daihoc.fpt.edu.vn/
FPT University,International Business,https://daihoc.fpt.edu.vn/
FPT University,Japanese Language Studies,https://daihoc.fpt.edu.vn/
FPT University,Marketing,https://daihoc.fpt.edu.vn/
FPT University,Master in AI and Data Science,https://daihoc.fpt.edu.vn/
FPT University,Master in Information Technology,https://daihoc.fpt.edu.vn/
FPT University,Master in Software Engineering,https://daihoc.fpt.edu.vn/
FPT University,Master of Business Administration (MBA),https://daihoc.fpt.edu.vn/
FPT University,Multimedia Communication,https://daihoc.fpt.edu.vn/
FPT University,Software Engineering,https://daihoc.fpt.edu.vn/
FPT University,Tourism & Hospitality Management,https://daihoc.fpt.edu.vn/
Foreign Trade University,Accounting,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Business Administration,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Business Administration (Master's),https://www.ftu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-thac-si/
Foreign Trade University,Business English,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Chinese Business,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Digital Marketing,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Economics,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Economics (Master's),https://www.ftu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-thac-si/
Foreign Trade University,Finance and Banking,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Finance and Banking (Master's),https://www.ftu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-thac-si/
Foreign Trade University,French Business,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,International Business,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,International Business (Master's),https://www.ftu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-thac-si/
Foreign Trade University,International Business Economics,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,International Economics,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,International Law,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,International Trade Law (Master's),https://www.ftu.edu.vn/dao-tao/dao-tao-sau-dai-hoc/chuong-trinh-dao-tao-thac-si/
Foreign Trade University,Japanese Business,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Foreign Trade University,Logistics and Supply Chain Management,https://www.ftu.edu.vn/dao-tao/dao-tao-dai-hoc/chuong-trinh-dao-tao-dai-hoc/
Fulbright University Vietnam,Applied Mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Art and Media Studies,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Bachelor of Engineering,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQF8rZn3IHH508ODT9xf6fpCBN3TCl6bYLiUHn7y-ch3S7FI4xUC60x44RYa_MGnBohAFfJ3nUDwxMnGQ_UhEghcdGpW11I0UyddfaTZVdiSXt1tBzzJcC_iV1Q4PQI=
Fulbright University Vietnam,Computer Science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Economics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,History,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Human-Centered Engineering,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Integrated Sciences,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Literature,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Master in Public Policy (Leadership & Management),https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEkBUFe3b_nSRT4A5R0aZ0VtvbNhz86cZFDiUjIn5kpokl5vAD-revbzBuPzRQJsrP2FkYRmZssrlPMOmCajg_WZ2gURw_X275lwD6t7xWzZDcGjgoBI96yDXFPisMl_MgDijPJQQ==
Fulbright University Vietnam,Master in Public Policy (Policy Analysis),https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEkBUFe3b_nSRT4A5R0aZ0VtvbNhz86cZFDiUjIn5kpokl5vAD-revbzBuPzRQJsrP2FkYRmZssrlPMOmCajg_WZ2gURw_X275lwD6t7xWzZDcGjgoBI96yDXFPisMl_MgDijPJQQ==
Fulbright University Vietnam,Psychology,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Social Studies,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEYnLUIOhH8wlE1sD1IGVnsLRDIAle2RP500P0H3XSFTJQ9XeUJOaGEOMd1T4_jDvE_slnw9HkQ7BLMscH3uI20eIDIQebBAIQ37MwRzCl3jfA-D6mCSppW19ERP4USA4pAt2bhvxAmQzzD-CaGVbye
Fulbright University Vietnam,Vietnam Studies,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFMJGFmzWKSvjPFATi6Epfuoia6AClrw2K0PUApc8Yl5p3uRJYGuft4y_Bi6gN9lmpmql7jAOkkhlt10m3Jg_gYwU-bW3HrTVKGRGKKOTtpqz4xv4AMI66fFLHXOuJa3ZBqXpc2e_RYX6FJ
Haiphong University,Accounting,https://dhhp.edu.vn/
Haiphong University,Architecture,https://dhhp.edu.vn/
Haiphong University,Auditing,https://dhhp.edu.vn/
Haiphong University,Biology,https://dhhp.edu.vn/
Haiphong University,Biology Education,https://dhhp.edu.vn/
Haiphong University,Business Administration,https://dhhp.edu.vn/
Haiphong University,Chemistry,https://dhhp.edu.vn/
Haiphong University,Chemistry Education,https://dhhp.edu.vn/
Haiphong University,Chinese Language,https://dhhp.edu.vn/
Haiphong University,Civil Engineering,https://dhhp.edu.vn/
Haiphong University,Computer Science,https://dhhp.edu.vn/
Haiphong University,Construction Management,https://dhhp.edu.vn/
Haiphong University,Cultural Studies,https://dhhp.edu.vn/
Haiphong University,Cyber Security,https://dhhp.edu.vn/
Haiphong University,E-commerce,https://dhhp.edu.vn/
Haiphong University,Early Childhood Development,https://dhhp.edu.vn/
Haiphong University,Economics,https://dhhp.edu.vn/
Haiphong University,Educational Management,https://dhhp.edu.vn/
Haiphong University,Educational Psychology,https://dhhp.edu.vn/
Haiphong University,Electrical Engineering,https://dhhp.edu.vn/
Haiphong University,English Language,https://dhhp.edu.vn/
Haiphong University,Environmental Engineering,https://dhhp.edu.vn/
Haiphong University,Finance and Banking,https://dhhp.edu.vn/
Haiphong University,Geography Education,https://dhhp.edu.vn/
Haiphong University,History Education,https://dhhp.edu.vn/
Haiphong University,Information Systems,https://dhhp.edu.vn/
Haiphong University,International Business,https://dhhp.edu.vn/
Haiphong University,International Relations,https://dhhp.edu.vn/
Haiphong University,Japanese Language,https://dhhp.edu.vn/
Haiphong University,Korean Language,https://dhhp.edu.vn/
Haiphong University,Literature Education,https://dhhp.edu.vn/
Haiphong University,Marketing,https://dhhp.edu.vn/
Haiphong University,Mathematics,https://dhhp.edu.vn/
Haiphong University,Mathematics Education,https://dhhp.edu.vn/
Haiphong University,Mechanical Engineering,https://dhhp.edu.vn/
Haiphong University,Music Education,https://dhhp.edu.vn/
Haiphong University,Physical Education and Sports,https://dhhp.edu.vn/
Haiphong University,Physics,https://dhhp.edu.vn/
Haiphong University,Physics Education,https://dhhp.edu.vn/
Haiphong University,Political Education,https://dhhp.edu.vn/
Haiphong University,Political Science,https://dhhp.edu.vn/
Haiphong University,Preschool Education,https://dhhp.edu.vn/
Haiphong University,Primary Education,https://dhhp.edu.vn/
Haiphong University,Psychology,https://dhhp.edu.vn/
Haiphong University,Public Administration,https://dhhp.edu.vn/
Haiphong University,Social Work,https://dhhp.edu.vn/
Haiphong University,Sociology,https://dhhp.edu.vn/
